player_name,date,volume,tone,player_id
Mikael Torpegaard,2022-12-23,1,0.1,111453
Mikael Torpegaard,2023-12-28,1,0.0,111453
Mikael Ymer,2016-10-16,1,0.0,144707
Mikael Ymer,2016-10-20,1,0.0,144707
Mikael Ymer,2017-03-22,1,0.3,144707
Mikael Ymer,2017-07-10,1,0.2,144707
Mikael Ymer,2017-09-18,1,0.0,144707
Mikael Ymer,2017-10-16,1,0.1,144707
Mikael Ymer,2018-01-11,1,0.4,144707
Mikael Ymer,2018-03-24,3,-0.13333333333333333,144707
Mikael Ymer,2018-04-06,1,0.3,144707
Mikael Ymer,2019-04-09,1,0.2,144707
Mikael Ymer,2019-05-28,43,0.009302325581395347,144707
Mikael Ymer,2019-05-29,10,0.03,144707
Mikael Ymer,2019-05-30,11,0.06363636363636364,144707
Mikael Ymer,2019-05-31,4,0.05000000000000001,144707
Mikael Ymer,2019-06-01,1,0.0,144707
Mikael Ymer,2019-06-24,1,0.3,144707
Mikael Ymer,2019-07-15,1,0.1,144707
Mikael Ymer,2019-07-29,1,0.2,144707
Mikael Ymer,2019-08-09,1,0.2,144707
Mikael Ymer,2019-08-24,1,0.0,144707
Mikael Ymer,2019-09-02,1,0.2,144707
Mikael Ymer,2019-09-27,1,0.2,144707
Mikael Ymer,2019-09-30,1,0.2,144707
Mikael Ymer,2019-10-06,1,0.1,144707
Mikael Ymer,2019-10-14,1,0.2,144707
Mikael Ymer,2019-10-25,1,0.3,144707
Mikael Ymer,2019-10-29,1,0.3,144707
Mikael Ymer,2019-11-02,1,0.2,144707
Mikael Ymer,2019-11-04,1,0.2,144707
Mikael Ymer,2019-11-05,1,0.0,144707
Mikael Ymer,2019-11-06,1,0.4,144707
Mikael Ymer,2019-11-07,2,0.2,144707
Mikael Ymer,2019-11-09,1,0.2,144707
Mikael Ymer,2019-11-10,1,0.2,144707
Mikael Ymer,2019-11-18,1,0.3,144707
Mikael Ymer,2019-11-25,1,0.5,144707
Mikael Ymer,2019-12-05,1,0.2,144707
Mikael Ymer,2019-12-15,2,0.2,144707
Mikael Ymer,2019-12-19,1,0.3,144707
Mikael Ymer,2019-12-24,1,0.2,144707
Mikael Ymer,2019-12-28,1,0.1,144707
Mikael Ymer,2020-01-12,4,0.2,144707
Mikael Ymer,2020-01-13,1,0.0,144707
Mikael Ymer,2020-01-14,2,0.2,144707
Mikael Ymer,2020-01-15,6,0.06666666666666667,144707
Mikael Ymer,2020-01-21,1,0.0,144707
Mikael Ymer,2020-01-23,10,-0.05,144707
Mikael Ymer,2020-01-24,1,0.0,144707
Mikael Ymer,2020-02-05,1,0.0,144707
Mikael Ymer,2020-02-06,1,0.2,144707
Mikael Ymer,2020-02-07,1,0.0,144707
Mikael Ymer,2020-02-18,17,0.0058823529411764705,144707
Mikael Ymer,2020-02-19,4,0.025,144707
Mikael Ymer,2020-02-20,9,0.0,144707
Mikael Ymer,2020-02-21,1,0.0,144707
Mikael Ymer,2020-02-22,1,0.0,144707
Mikael Ymer,2020-03-07,4,0.025,144707
Mikael Ymer,2020-03-08,8,0.0,144707
Mikael Ymer,2020-03-09,1,0.0,144707
Mikael Ymer,2020-03-23,1,0.1,144707
Mikael Ymer,2020-04-08,1,0.0,144707
Mikael Ymer,2020-04-22,1,0.0,144707
Mikael Ymer,2020-05-02,1,0.0,144707
Mikael Ymer,2020-05-10,1,0.0,144707
Mikael Ymer,2020-06-08,1,0.4,144707
Mikael Ymer,2020-09-24,4,0.0,144707
Mikael Ymer,2020-09-25,20,-0.024999999999999994,144707
Mikael Ymer,2020-09-26,9,-0.03333333333333334,144707
Mikael Ymer,2020-09-27,24,-0.10416666666666667,144707
Mikael Ymer,2020-09-28,3,0.1,144707
Mikael Ymer,2020-09-29,43,0.05813953488372094,144707
Mikael Ymer,2020-09-30,33,0.08181818181818185,144707
Mikael Ymer,2020-10-01,13,0.0923076923076923,144707
Mikael Ymer,2020-10-02,5,0.24000000000000002,144707
Mikael Ymer,2020-10-04,3,6.938893903907228e-18,144707
Mikael Ymer,2020-10-05,1,0.0,144707
Mikael Ymer,2020-10-07,15,0.0,144707
Mikael Ymer,2020-10-08,5,0.1,144707
Mikael Ymer,2020-10-09,3,0.13333333333333336,144707
Mikael Ymer,2020-10-10,1,0.0,144707
Mikael Ymer,2020-10-11,1,0.1,144707
Mikael Ymer,2020-10-17,1,-0.2,144707
Mikael Ymer,2020-10-31,1,-0.2,144707
Mikael Ymer,2021-02-01,1,0.2,144707
Mikael Ymer,2021-02-09,2,0.1,144707
Mikael Ymer,2021-02-11,13,0.1076923076923077,144707
Mikael Ymer,2021-02-12,8,0.0,144707
Mikael Ymer,2021-02-13,45,0.13777777777777778,144707
Mikael Ymer,2021-02-14,3,0.10000000000000002,144707
Mikael Ymer,2021-02-16,2,0.0,144707
Mikael Ymer,2021-03-25,2,-0.2,144707
Mikael Ymer,2021-03-27,21,0.2,144707
Mikael Ymer,2021-03-29,18,0.1,144707
Mikael Ymer,2021-06-02,5,0.04000000000000001,144707
Mikael Ymer,2021-06-03,12,0.04166666666666667,144707
Mikael Ymer,2021-06-04,5,0.18,144707
Mikael Ymer,2021-06-05,22,0.14090909090909096,144707
Mikael Ymer,2021-06-06,7,0.10000000000000002,144707
Mikael Ymer,2021-06-07,1,0.1,144707
Mikael Ymer,2021-06-24,1,0.1,144707
Mikael Ymer,2021-06-30,3,0.0,144707
Mikael Ymer,2021-07-01,3,0.2,144707
Mikael Ymer,2021-07-02,1,0.2,144707
Mikael Ymer,2021-07-06,1,0.1,144707
Mikael Ymer,2021-07-13,1,0.1,144707
Mikael Ymer,2021-07-14,6,0.2,144707
Mikael Ymer,2021-07-20,8,0.2,144707
Mikael Ymer,2021-07-22,5,-0.04000000000000001,144707
Mikael Ymer,2021-07-23,9,0.1,144707
Mikael Ymer,2021-07-27,29,0.1,144707
Mikael Ymer,2021-07-29,15,0.013333333333333334,144707
Mikael Ymer,2021-07-30,3,0.16666666666666669,144707
Mikael Ymer,2021-08-23,1,0.3,144707
Mikael Ymer,2021-08-25,14,0.1,144707
Mikael Ymer,2021-08-26,6,0.0,144707
Mikael Ymer,2021-08-27,8,0.08750000000000001,144707
Mikael Ymer,2021-08-28,2,0.15000000000000002,144707
Mikael Ymer,2021-08-29,5,0.26,144707
Mikael Ymer,2021-08-31,1,0.1,144707
Mikael Ymer,2021-09-02,1,0.0,144707
Mikael Ymer,2021-09-20,1,0.1,144707
Mikael Ymer,2021-09-21,7,0.05714285714285715,144707
Mikael Ymer,2021-09-22,3,0.13333333333333333,144707
Mikael Ymer,2021-09-23,1,0.2,144707
Mikael Ymer,2021-09-24,1,0.2,144707
Mikael Ymer,2021-10-18,4,0.3,144707
Mikael Ymer,2021-10-19,3,0.23333333333333334,144707
Mikael Ymer,2021-10-20,9,0.1,144707
Mikael Ymer,2021-11-25,1,0.1,144707
Mikael Ymer,2021-11-26,4,0.075,144707
Mikael Ymer,2021-11-27,11,0.027272727272727282,144707
Mikael Ymer,2021-11-28,6,0.25,144707
Mikael Ymer,2021-11-29,1,0.3,144707
Mikael Ymer,2021-12-02,5,0.16,144707
Mikael Ymer,2021-12-03,6,0.21666666666666667,144707
Mikael Ymer,2021-12-04,2,0.30000000000000004,144707
Mikael Ymer,2021-12-06,1,0.3,144707
Mikael Ymer,2021-12-20,1,0.1,144707
Mikael Ymer,2022-01-05,4,0.1,144707
Mikael Ymer,2022-01-06,4,0.1,144707
Mikael Ymer,2022-01-08,9,0.02222222222222222,144707
Mikael Ymer,2022-01-09,9,-0.1,144707
Mikael Ymer,2022-01-13,6,-0.11666666666666667,144707
Mikael Ymer,2022-01-14,2,-0.2,144707
Mikael Ymer,2022-01-15,2,0.5,144707
Mikael Ymer,2022-01-17,1,0.3,144707
Mikael Ymer,2022-01-18,14,0.25,144707
Mikael Ymer,2022-01-19,5,0.24,144707
Mikael Ymer,2022-01-22,1,0.2,144707
Mikael Ymer,2022-01-24,1,0.3,144707
Mikael Ymer,2022-01-26,2,0.2,144707
Mikael Ymer,2022-01-28,2,0.3,144707
Mikael Ymer,2022-02-02,1,0.2,144707
Mikael Ymer,2022-02-03,1,0.3,144707
Mikael Ymer,2022-02-04,19,0.11578947368421054,144707
Mikael Ymer,2022-02-05,16,0.10625000000000001,144707
Mikael Ymer,2022-02-06,8,0.27499999999999997,144707
Mikael Ymer,2022-02-07,3,0.2666666666666667,144707
Mikael Ymer,2022-02-08,1,0.0,144707
Mikael Ymer,2022-02-09,1,0.1,144707
Mikael Ymer,2022-02-15,3,0.3,144707
Mikael Ymer,2022-02-24,4,-0.07500000000000001,144707
Mikael Ymer,2022-04-19,1,0.0,144707
Mikael Ymer,2022-04-29,1,0.0,144707
Mikael Ymer,2022-04-30,1,0.0,144707
Mikael Ymer,2022-05-24,1,0.1,144707
Mikael Ymer,2022-05-25,49,0.2,144707
Mikael Ymer,2022-05-26,11,0.13636363636363635,144707
Mikael Ymer,2022-05-27,27,0.08888888888888889,144707
Mikael Ymer,2022-05-28,34,0.12941176470588234,144707
Mikael Ymer,2022-05-29,11,0.16363636363636364,144707
Mikael Ymer,2022-05-30,4,0.15000000000000002,144707
Mikael Ymer,2022-06-26,1,0.1,144707
Mikael Ymer,2022-06-29,44,-0.17045454545454547,144707
Mikael Ymer,2022-06-30,7,0.08571428571428572,144707
Mikael Ymer,2022-07-01,1,0.2,144707
Mikael Ymer,2022-07-03,1,0.1,144707
Mikael Ymer,2022-07-14,1,0.1,144707
Mikael Ymer,2022-07-18,5,0.1,144707
Mikael Ymer,2022-07-19,3,0.1,144707
Mikael Ymer,2022-07-22,1,0.1,144707
Mikael Ymer,2022-07-31,2,0.5,144707
Mikael Ymer,2022-08-01,1,0.3,144707
Mikael Ymer,2022-08-02,23,-0.008695652173913042,144707
Mikael Ymer,2022-08-03,5,0.08,144707
Mikael Ymer,2022-08-04,25,0.15600000000000003,144707
Mikael Ymer,2022-08-05,24,0.05416666666666666,144707
Mikael Ymer,2022-08-06,13,0.13846153846153847,144707
Mikael Ymer,2022-08-07,18,0.1333333333333333,144707
Mikael Ymer,2022-08-08,3,0.1,144707
Mikael Ymer,2022-08-09,9,0.2,144707
Mikael Ymer,2022-08-10,6,0.2,144707
Mikael Ymer,2022-08-11,3,0.0,144707
Mikael Ymer,2022-08-23,18,0.05555555555555555,144707
Mikael Ymer,2022-08-26,4,0.025,144707
Mikael Ymer,2022-09-01,4,0.025,144707
Mikael Ymer,2022-09-03,4,0.025,144707
Mikael Ymer,2022-09-04,1,0.0,144707
Mikael Ymer,2022-09-06,1,0.1,144707
Mikael Ymer,2022-09-09,1,0.2,144707
Mikael Ymer,2022-09-13,3,0.13333333333333336,144707
Mikael Ymer,2022-09-14,25,0.192,144707
Mikael Ymer,2022-09-15,3,0.23333333333333334,144707
Mikael Ymer,2022-09-16,32,0.109375,144707
Mikael Ymer,2022-09-17,1,0.0,144707
Mikael Ymer,2022-09-18,12,0.15833333333333335,144707
Mikael Ymer,2022-09-19,15,0.18666666666666668,144707
Mikael Ymer,2022-09-20,1,0.1,144707
Mikael Ymer,2022-09-21,2,0.1,144707
Mikael Ymer,2022-09-22,33,0.11212121212121214,144707
Mikael Ymer,2022-09-23,39,0.035897435897435895,144707
Mikael Ymer,2022-09-24,30,0.19666666666666668,144707
Mikael Ymer,2022-09-26,1,0.4,144707
Mikael Ymer,2022-09-27,1,0.1,144707
Mikael Ymer,2022-09-29,2,0.2,144707
Mikael Ymer,2022-10-05,1,0.1,144707
Mikael Ymer,2022-10-06,1,0.1,144707
Mikael Ymer,2022-10-08,1,0.1,144707
Mikael Ymer,2022-10-11,3,0.1,144707
Mikael Ymer,2022-10-12,9,0.1,144707
Mikael Ymer,2022-10-13,20,0.175,144707
Mikael Ymer,2022-10-14,5,0.14,144707
Mikael Ymer,2022-10-15,14,0.1142857142857143,144707
Mikael Ymer,2022-10-16,13,0.19230769230769232,144707
Mikael Ymer,2022-10-19,14,0.2,144707
Mikael Ymer,2022-10-20,4,0.2,144707
Mikael Ymer,2022-10-21,18,0.2,144707
Mikael Ymer,2022-10-22,1,0.5,144707
Mikael Ymer,2022-10-23,2,0.5,144707
Mikael Ymer,2022-11-01,17,0.2529411764705882,144707
Mikael Ymer,2022-11-02,3,0.1,144707
Mikael Ymer,2022-11-03,11,0.13636363636363635,144707
Mikael Ymer,2022-11-04,1,0.1,144707
Mikael Ymer,2022-11-07,1,0.1,144707
Mikael Ymer,2022-12-28,1,0.1,144707
Mikael Ymer,2023-01-10,13,0.2,144707
Mikael Ymer,2023-01-12,12,0.19166666666666668,144707
Mikael Ymer,2023-01-13,3,0.30000000000000004,144707
Mikael Ymer,2023-01-14,1,0.1,144707
Mikael Ymer,2023-01-15,2,0.25,144707
Mikael Ymer,2023-01-16,2,0.05,144707
Mikael Ymer,2023-01-18,1,0.2,144707
Mikael Ymer,2023-01-28,1,0.1,144707
Mikael Ymer,2023-02-04,12,0.13333333333333336,144707
Mikael Ymer,2023-02-05,6,0.2,144707
Mikael Ymer,2023-02-06,2,0.2,144707
Mikael Ymer,2023-02-22,1,0.0,144707
Mikael Ymer,2023-02-23,29,0.0,144707
Mikael Ymer,2023-02-24,27,0.1,144707
Mikael Ymer,2023-03-01,29,0.12758620689655173,144707
Mikael Ymer,2023-03-02,26,0.2,144707
Mikael Ymer,2023-03-24,3,0.1,144707
Mikael Ymer,2023-05-17,1,0.2,144707
Mikael Ymer,2023-05-20,1,0.1,144707
Mikael Ymer,2023-05-22,6,0.1,144707
Mikael Ymer,2023-05-23,1,0.1,144707
Mikael Ymer,2023-05-24,3,-0.33333333333333337,144707
Mikael Ymer,2023-05-25,8,-0.325,144707
Mikael Ymer,2023-05-27,2,0.05,144707
Mikael Ymer,2023-05-28,6,0.03333333333333333,144707
Mikael Ymer,2023-05-29,1,0.0,144707
Mikael Ymer,2023-05-31,1,-0.1,144707
Mikael Ymer,2023-06-01,1,-0.1,144707
Mikael Ymer,2023-06-15,2,0.0,144707
Mikael Ymer,2023-06-27,8,0.12500000000000003,144707
Mikael Ymer,2023-06-28,9,0.2,144707
Mikael Ymer,2023-06-29,11,0.2181818181818182,144707
Mikael Ymer,2023-06-30,14,0.2,144707
Mikael Ymer,2023-07-04,3,0.1,144707
Mikael Ymer,2023-07-05,3,0.16666666666666669,144707
Mikael Ymer,2023-07-06,12,0.05,144707
Mikael Ymer,2023-07-07,36,0.1277777777777778,144707
Mikael Ymer,2023-07-08,1,0.1,144707
Mikael Ymer,2023-07-11,1,0.2,144707
Mikael Ymer,2023-07-18,2,-0.09999999999999998,144707
Mikael Ymer,2023-07-19,1,-0.3,144707
Mikael Ymer,2023-08-03,1,0.1,144707
Mikael Ymer,2023-08-11,3,0.03333333333333333,144707
Mikael Ymer,2023-08-25,2,0.0,144707
Mikael Ymer,2023-12-07,2,0.0,144707
Mikael Ymer,2023-12-24,1,0.0,144707
Mikael Ymer,2024-08-21,10,-0.1,144707
Mikael Ymer,2024-08-22,3,-0.1,144707
Mikael Ymer,2024-08-24,1,-0.1,144707
Mike Urbanija,2017-04-08,3,0.3,105450
Mike Urbanija,2018-02-03,1,0.1,105450
Mike Urbanija,2020-02-19,1,0.2,105450
Mike Urbanija,2020-02-22,1,0.2,105450
Mike Urbanija,2020-02-27,1,0.2,105450
Mike Urbanija,2020-03-05,1,0.2,105450
Mike Urbanija,2020-03-18,1,0.1,105450
Mikelis Libietis,2016-07-19,1,0.0,108761
Mikelis Libietis,2016-07-29,1,0.0,108761
Mikelis Libietis,2017-11-06,1,0.0,108761
Mikhail Kukushkin,2016-08-29,2,0.0,105062
Mikhail Kukushkin,2016-09-04,1,0.0,105062
Mikhail Kukushkin,2016-09-18,2,0.0,105062
Mikhail Kukushkin,2016-09-19,13,0.0,105062
Mikhail Kukushkin,2016-09-23,1,0.0,105062
Mikhail Kukushkin,2016-09-24,1,0.0,105062
Mikhail Kukushkin,2016-09-25,1,0.0,105062
Mikhail Kukushkin,2016-09-30,2,0.0,105062
Mikhail Kukushkin,2016-10-02,1,0.0,105062
Mikhail Kukushkin,2016-10-03,2,0.0,105062
Mikhail Kukushkin,2017-01-02,9,0.0888888888888889,105062
Mikhail Kukushkin,2017-01-07,2,0.4,105062
Mikhail Kukushkin,2017-01-10,15,0.02,105062
Mikhail Kukushkin,2017-01-17,18,0.07777777777777778,105062
Mikhail Kukushkin,2017-01-18,3,0.16666666666666666,105062
Mikhail Kukushkin,2017-01-22,1,0.0,105062
Mikhail Kukushkin,2017-02-16,1,-0.1,105062
Mikhail Kukushkin,2017-02-17,3,0.2,105062
Mikhail Kukushkin,2017-02-18,9,0.05555555555555555,105062
Mikhail Kukushkin,2017-02-19,28,0.07142857142857144,105062
Mikhail Kukushkin,2017-02-20,2,0.1,105062
Mikhail Kukushkin,2017-02-21,1,0.0,105062
Mikhail Kukushkin,2017-02-22,3,0.09999999999999999,105062
Mikhail Kukushkin,2017-03-12,12,-0.04166666666666667,105062
Mikhail Kukushkin,2017-03-19,1,0.2,105062
Mikhail Kukushkin,2017-03-27,1,0.2,105062
Mikhail Kukushkin,2017-05-08,2,-0.05,105062
Mikhail Kukushkin,2017-05-09,2,0.0,105062
Mikhail Kukushkin,2017-05-10,1,0.1,105062
Mikhail Kukushkin,2017-05-11,2,0.25,105062
Mikhail Kukushkin,2017-05-12,4,0.1,105062
Mikhail Kukushkin,2017-05-14,1,0.0,105062
Mikhail Kukushkin,2017-05-15,1,-0.1,105062
Mikhail Kukushkin,2017-05-20,1,0.0,105062
Mikhail Kukushkin,2017-05-24,1,0.0,105062
Mikhail Kukushkin,2017-05-28,22,0.13181818181818186,105062
Mikhail Kukushkin,2017-05-29,2,0.25,105062
Mikhail Kukushkin,2017-05-30,5,0.18,105062
Mikhail Kukushkin,2017-06-01,2,0.1,105062
Mikhail Kukushkin,2017-06-04,2,0.2,105062
Mikhail Kukushkin,2017-06-09,1,0.1,105062
Mikhail Kukushkin,2017-06-10,1,0.0,105062
Mikhail Kukushkin,2017-07-04,8,0.07500000000000001,105062
Mikhail Kukushkin,2017-07-05,3,0.1,105062
Mikhail Kukushkin,2017-07-06,2,0.1,105062
Mikhail Kukushkin,2017-07-07,2,-0.05,105062
Mikhail Kukushkin,2017-07-08,1,0.1,105062
Mikhail Kukushkin,2017-07-09,1,0.1,105062
Mikhail Kukushkin,2017-08-26,1,0.0,105062
Mikhail Kukushkin,2017-08-29,42,0.0023809523809523803,105062
Mikhail Kukushkin,2017-09-01,1,0.0,105062
Mikhail Kukushkin,2017-09-02,9,-0.03333333333333334,105062
Mikhail Kukushkin,2017-09-03,1,0.0,105062
Mikhail Kukushkin,2017-09-15,3,0.0,105062
Mikhail Kukushkin,2017-09-16,10,0.0,105062
Mikhail Kukushkin,2017-09-17,13,0.007692307692307696,105062
Mikhail Kukushkin,2017-09-18,1,0.0,105062
Mikhail Kukushkin,2017-09-19,1,0.3,105062
Mikhail Kukushkin,2017-12-30,1,0.1,105062
Mikhail Kukushkin,2017-12-31,1,0.1,105062
Mikhail Kukushkin,2018-01-01,5,-0.020000000000000004,105062
Mikhail Kukushkin,2018-01-04,5,0.04000000000000001,105062
Mikhail Kukushkin,2018-01-15,6,0.01666666666666667,105062
Mikhail Kukushkin,2018-01-16,2,0.1,105062
Mikhail Kukushkin,2018-01-17,1,0.0,105062
Mikhail Kukushkin,2018-01-19,2,0.0,105062
Mikhail Kukushkin,2018-01-22,1,0.2,105062
Mikhail Kukushkin,2018-02-02,2,0.1,105062
Mikhail Kukushkin,2018-02-03,4,-0.075,105062
Mikhail Kukushkin,2018-02-04,1,0.0,105062
Mikhail Kukushkin,2018-02-07,1,0.1,105062
Mikhail Kukushkin,2018-02-27,1,0.1,105062
Mikhail Kukushkin,2018-03-19,2,0.3,105062
Mikhail Kukushkin,2018-04-02,1,0.1,105062
Mikhail Kukushkin,2018-04-05,15,0.10666666666666666,105062
Mikhail Kukushkin,2018-04-06,10,0.08000000000000002,105062
Mikhail Kukushkin,2018-04-07,37,0.03513513513513513,105062
Mikhail Kukushkin,2018-04-08,45,0.06444444444444446,105062
Mikhail Kukushkin,2018-04-09,13,0.05384615384615386,105062
Mikhail Kukushkin,2018-05-07,1,0.0,105062
Mikhail Kukushkin,2018-05-08,1,0.1,105062
Mikhail Kukushkin,2018-05-09,8,0.0,105062
Mikhail Kukushkin,2018-05-10,2,0.0,105062
Mikhail Kukushkin,2018-05-24,1,0.0,105062
Mikhail Kukushkin,2018-05-25,1,0.0,105062
Mikhail Kukushkin,2018-06-27,2,0.0,105062
Mikhail Kukushkin,2018-06-28,4,0.025,105062
Mikhail Kukushkin,2018-06-29,12,0.11666666666666667,105062
Mikhail Kukushkin,2018-06-30,8,-0.012499999999999997,105062
Mikhail Kukushkin,2018-07-01,4,0.0,105062
Mikhail Kukushkin,2018-07-02,8,-0.012499999999999997,105062
Mikhail Kukushkin,2018-07-03,28,-0.010714285714285711,105062
Mikhail Kukushkin,2018-07-04,9,3.0839528461809902e-18,105062
Mikhail Kukushkin,2018-07-05,46,-0.03478260869565218,105062
Mikhail Kukushkin,2018-07-06,47,-0.05106382978723403,105062
Mikhail Kukushkin,2018-07-07,33,-0.018181818181818188,105062
Mikhail Kukushkin,2018-07-08,25,-0.024000000000000004,105062
Mikhail Kukushkin,2018-07-09,2,0.0,105062
Mikhail Kukushkin,2018-07-10,2,0.15000000000000002,105062
Mikhail Kukushkin,2018-07-12,1,0.1,105062
Mikhail Kukushkin,2018-07-15,1,0.0,105062
Mikhail Kukushkin,2018-08-18,1,0.0,105062
Mikhail Kukushkin,2018-08-19,1,0.0,105062
Mikhail Kukushkin,2018-08-31,12,0.075,105062
Mikhail Kukushkin,2018-09-01,18,-0.0055555555555555575,105062
Mikhail Kukushkin,2018-09-02,34,0.03823529411764706,105062
Mikhail Kukushkin,2018-09-03,7,0.08571428571428572,105062
Mikhail Kukushkin,2018-09-04,7,0.0,105062
Mikhail Kukushkin,2018-09-05,3,0.0,105062
Mikhail Kukushkin,2018-09-06,1,0.0,105062
Mikhail Kukushkin,2018-09-08,2,0.05,105062
Mikhail Kukushkin,2018-09-20,2,0.2,105062
Mikhail Kukushkin,2018-10-08,1,0.1,105062
Mikhail Kukushkin,2018-10-11,2,0.05,105062
Mikhail Kukushkin,2018-10-14,1,0.0,105062
Mikhail Kukushkin,2018-10-15,1,-0.2,105062
Mikhail Kukushkin,2018-10-25,1,0.0,105062
Mikhail Kukushkin,2018-10-27,16,0.06875,105062
Mikhail Kukushkin,2018-10-28,8,0.07500000000000001,105062
Mikhail Kukushkin,2018-10-29,2,0.2,105062
Mikhail Kukushkin,2018-10-30,4,0.025,105062
Mikhail Kukushkin,2018-10-31,25,0.036,105062
Mikhail Kukushkin,2018-11-01,8,0.0,105062
Mikhail Kukushkin,2018-11-02,4,0.025000000000000005,105062
Mikhail Kukushkin,2018-11-04,1,0.0,105062
Mikhail Kukushkin,2018-11-05,1,0.0,105062
Mikhail Kukushkin,2019-01-16,2,0.05,105062
Mikhail Kukushkin,2019-01-17,2,0.05,105062
Mikhail Kukushkin,2019-02-02,4,0.0,105062
Mikhail Kukushkin,2019-02-03,3,0.0,105062
Mikhail Kukushkin,2019-02-04,1,0.0,105062
Mikhail Kukushkin,2019-02-05,1,0.0,105062
Mikhail Kukushkin,2019-02-06,1,0.0,105062
Mikhail Kukushkin,2019-02-07,1,0.0,105062
Mikhail Kukushkin,2019-02-09,1,0.1,105062
Mikhail Kukushkin,2019-02-12,4,0.07500000000000001,105062
Mikhail Kukushkin,2019-02-13,1,0.1,105062
Mikhail Kukushkin,2019-02-14,2,0.1,105062
Mikhail Kukushkin,2019-02-15,4,0.1,105062
Mikhail Kukushkin,2019-02-23,3,0.0,105062
Mikhail Kukushkin,2019-02-24,9,0.1,105062
Mikhail Kukushkin,2019-02-25,7,0.08571428571428572,105062
Mikhail Kukushkin,2019-02-27,1,0.0,105062
Mikhail Kukushkin,2019-03-21,1,0.1,105062
Mikhail Kukushkin,2019-04-14,1,0.2,105062
Mikhail Kukushkin,2019-04-17,12,0.09166666666666667,105062
Mikhail Kukushkin,2019-04-18,3,0.1,105062
Mikhail Kukushkin,2019-04-19,1,0.1,105062
Mikhail Kukushkin,2019-05-06,3,0.0,105062
Mikhail Kukushkin,2019-05-07,4,0.05,105062
Mikhail Kukushkin,2019-05-13,9,0.06666666666666667,105062
Mikhail Kukushkin,2019-05-28,1,0.0,105062
Mikhail Kukushkin,2019-06-20,1,0.0,105062
Mikhail Kukushkin,2019-07-02,2,0.15000000000000002,105062
Mikhail Kukushkin,2019-07-04,43,0.044186046511627906,105062
Mikhail Kukushkin,2019-07-05,29,0.0724137931034483,105062
Mikhail Kukushkin,2019-07-06,64,0.007812500000000002,105062
Mikhail Kukushkin,2019-07-07,37,0.018918918918918916,105062
Mikhail Kukushkin,2019-07-08,43,0.06046511627906978,105062
Mikhail Kukushkin,2019-07-09,15,0.06000000000000001,105062
Mikhail Kukushkin,2019-07-10,5,0.060000000000000005,105062
Mikhail Kukushkin,2019-07-11,2,0.1,105062
Mikhail Kukushkin,2019-07-13,4,0.025,105062
Mikhail Kukushkin,2019-07-14,1,0.1,105062
Mikhail Kukushkin,2019-07-15,1,0.1,105062
Mikhail Kukushkin,2019-07-16,1,0.0,105062
Mikhail Kukushkin,2019-07-20,1,-0.1,105062
Mikhail Kukushkin,2019-07-22,1,0.0,105062
Mikhail Kukushkin,2019-07-25,4,0.1,105062
Mikhail Kukushkin,2019-07-26,21,0.09047619047619047,105062
Mikhail Kukushkin,2019-07-27,2,0.1,105062
Mikhail Kukushkin,2019-08-01,1,-0.1,105062
Mikhail Kukushkin,2019-08-02,1,0.1,105062
Mikhail Kukushkin,2019-08-06,3,0.0,105062
Mikhail Kukushkin,2019-08-07,2,0.0,105062
Mikhail Kukushkin,2019-08-24,1,0.1,105062
Mikhail Kukushkin,2019-08-27,33,-0.12121212121212123,105062
Mikhail Kukushkin,2019-08-28,75,-0.06666666666666668,105062
Mikhail Kukushkin,2019-08-29,6,0.05000000000000001,105062
Mikhail Kukushkin,2019-08-30,12,0.08333333333333334,105062
Mikhail Kukushkin,2019-09-17,1,0.0,105062
Mikhail Kukushkin,2019-10-02,1,0.2,105062
Mikhail Kukushkin,2019-10-08,19,-0.16842105263157894,105062
Mikhail Kukushkin,2019-10-09,9,-0.07777777777777778,105062
Mikhail Kukushkin,2019-10-10,2,0.05,105062
Mikhail Kukushkin,2019-10-21,1,0.0,105062
Mikhail Kukushkin,2019-11-03,1,0.2,105062
Mikhail Kukushkin,2019-11-19,3,0.03333333333333334,105062
Mikhail Kukushkin,2019-11-20,19,0.04210526315789474,105062
Mikhail Kukushkin,2019-11-21,22,0.03181818181818182,105062
Mikhail Kukushkin,2019-11-22,11,0.09090909090909091,105062
Mikhail Kukushkin,2019-11-23,3,0.0,105062
Mikhail Kukushkin,2019-11-24,1,0.1,105062
Mikhail Kukushkin,2019-12-07,1,0.1,105062
Mikhail Kukushkin,2020-01-04,2,0.2,105062
Mikhail Kukushkin,2020-01-05,24,0.0,105062
Mikhail Kukushkin,2020-01-06,1,0.0,105062
Mikhail Kukushkin,2020-01-08,3,0.16666666666666669,105062
Mikhail Kukushkin,2020-01-16,9,0.1,105062
Mikhail Kukushkin,2020-01-17,3,0.1,105062
Mikhail Kukushkin,2020-01-21,14,0.10000000000000002,105062
Mikhail Kukushkin,2020-01-22,1,0.0,105062
Mikhail Kukushkin,2020-01-23,1,0.0,105062
Mikhail Kukushkin,2020-01-28,1,-0.1,105062
Mikhail Kukushkin,2020-01-30,8,0.025000000000000005,105062
Mikhail Kukushkin,2020-02-05,1,0.0,105062
Mikhail Kukushkin,2020-02-07,10,0.0,105062
Mikhail Kukushkin,2020-02-12,5,0.0,105062
